Table ID,Sourcing_competitor,Common_sources,Restaurant_name,Tags,Average basket value,Country,City_code,Address,Latitude,Longitude,Phone_number,Rating,Number_of_reviews,Website,URL,Postal_code,Opening_hours,Place ID,user_ratings_total,google_grade,competitor_grade1(%),competitor_grade2(%),competitor_grade3(%)
125272,sourcing_tripadvisor,sourcing_tripadvisor,Pivnica Turopolje,"European, Croatian",,Croatia,VGO,Trg Kralja Petra Kresimira IV. 29,45.711102,16.079714,+385 1 6221 321,4.5,8,,,,,ChIJLUACynB-ZkcRf9ybZURKH64,1080,4.7,-,-,-
125273,sourcing_tripadvisor,sourcing_tripadvisor,BTA HRVATSKA d.o.o,,,Croatia,VGO,Ulica Rudolfa Fizira 21,45.741562,16.08017,+385 1 4562 826,2.5,10,,,,,ChIJCTw64np_ZkcRVGqv6ZK34Dc,29,3.2,-,-,-
125274,sourcing_tripadvisor,sourcing_tripadvisor,Japanese restaurant Tekka,,,Croatia,VGO,Radnichka Cesta 37 B,45.802734,16.00312,+385 1 6389 398,4.5,251,,,,Mon - Sat|11:00 AM - 12:00 AM,ChIJSYyolATXZUcRlD61bmuyEhs,603,4.7,-,-,-
125275,sourcing_tripadvisor,sourcing_tripadvisor,Stafa's,"Central European, European, Croatian",,Croatia,VGO,Cebini 35,45.74778,15.995088,+385 1 6607 919,4.5,49,,,,,ChIJdxPfR4nVZUcRWjbQhrtfteU,336,4.5,-,-,-
125276,sourcing_tripadvisor,sourcing_tripadvisor,Heritage Croatian Food,"Street Food, Croatian",,Croatia,VGO,Petrinjska Ulica 14,45.810818,15.979885,,5,775,,,,Sun - Sat|12:15 PM - 7:00 PM,ChIJj7lT5P7WZUcRujzWCxJO-kg,981,4.7,-,-,-
125277,sourcing_tripadvisor,sourcing_tripadvisor,Sofra Bosnian Restaurant,,,Croatia,VGO,Radnichka Cesta 52,45.801971,16.002258,+385 1 4111 621,4.5,327,,,,Sun|11:00 AM - 6:00 PM|Mon - Sat|11:00 AM - 12:00 AM,ChIJq0e-80jWZUcRv08OVCNpuKA,2897,4.6,-,-,-
125278,sourcing_tripadvisor,sourcing_tripadvisor,Sofra,,,Croatia,VGO,Ulica i. Gardijske Brigade Tigrovi 27,45.78923,16.011213,+385 1 6131 026,4.5,322,,,,Sun|12:00 PM - 6:00 PM|Mon - Sat|10:00 AM - 12:00 AM,ChIJ7d2Rf9_WZUcRSl0mnVp3V-E,2680,4.6,-,-,-
125279,sourcing_tripadvisor,sourcing_tripadvisor,il Secondo,,,Croatia,VGO,Avenija Dubrovnik 12,45.777172,15.975235,+385 1 6586 609,4.5,181,,,,Sun - Sat|8:00 AM - 12:00 AM,ChIJG7wsZnjWZUcRmaTCdlNag6w,1750,4.6,-,-,-
125280,sourcing_tripadvisor,sourcing_tripadvisor,Submarine Burger Radnicka,"American, Bar, Fast Food, Barbecue, European",,Croatia,VGO,Radnichka Cesta 34,45.803661,15.998333,+385 1 6264 347,4.5,196,,,,Sun|12:00 AM - 6:00 PM|Mon - Thu|11:00 AM - 10:00 PM|Fri - Sat|11:00 AM - 11:00 PM,ChIJs3YiIU_WZUcRcAdmnCNY8x8,1719,4.6,-,-,-
125281,sourcing_tripadvisor,sourcing_tripadvisor,Zinfandel's Restaurant,,,Croatia,VGO,Mihanoviceva Ulica 1,45.805401,15.976022,+385 1 4566 644,4.5,525,,,,Sun - Sat|6:00 AM - 11:00 PM,ChIJ-4PswvnWZUcR-CI68NVVuwY,394,4.6,-,-,-
125282,sourcing_tripadvisor,sourcing_tripadvisor,Roots Juice & Cocktail Bar,"Croatian, Bar, Cafe, Pub, Healthy",,Croatia,VGO,Tomiceva 5,45.81377800000001,15.973035,+385 98 322 385,5,75,,,,Sun - Thu|10:00 AM - 11:00 PM|Fri - Sat|10:00 AM - 2:00 AM,ChIJ5fGk0OfXZUcR71--Dk9suc8,286,4.9,-,-,-
125283,sourcing_tripadvisor,sourcing_tripadvisor,The Garden Brewery,"Brew Pub, Bar, Pub, Street Food",,Croatia,VGO,"Slavonska Avenija 22F Zitnjak, Poslovni Centre",45.792454,16.032982,+385 1 5634 100,4.5,58,,,,Sun|12:00 PM - 8:00 PM|Mon - Thu|11:00 AM - 11:00 PM|Fri|11:00 AM - 2:00 AM|Sat|12:00 PM - 2:00 AM,ChIJGQl5Ipx4ZkcR__L7l5JRljE,861,4.7,-,-,-
125284,sourcing_tripadvisor,sourcing_tripadvisor,Pri Zvoncu,,,Croatia,VGO,Vrbik XIII,45.795292,15.9691,+385 1 6198 473,4.5,390,,,,Mon - Sat|11:00 AM - 11:00 PM,ChIJDeCRXIvWZUcRw1xHeIm3mFc,2277,4.7,-,-,-
125285,sourcing_tripadvisor,sourcing_tripadvisor,Accubo,,,Croatia,VGO,Odranska Zavrtnica 5,45.732742,15.995352,+385 1 6251 827,5,12,,,,,ChIJIbq7ToB_ZkcRRlgluOY9fMw,440,4.4,-,-,-
125286,sourcing_tripadvisor,sourcing_tripadvisor,Le Bistro Esplanade,,,Croatia,VGO,Mihanoviceva Ulica 1 Esplanade Zagreb Hotel,45.805405,15.975934,+385 1 4566 611,4.5,632,,,,Sun - Sat|9:00 AM - 11:00 PM,ChIJRR0h3fnWZUcRMwjGyPUDZU4,261,4.8,-,-,-
125287,sourcing_tripadvisor,sourcing_tripadvisor,Vagabund,,,Croatia,VGO,Vlashka Ulica 90,45.813892,15.992185,+385 1 4641 177,4.5,943,,,,Sun|8:00 AM - 11:00 PM|Mon - Wed|7:00 AM - 11:00 PM|Thu - Sat|7:00 AM - 12:00 AM,ChIJlyyZYavXZUcR6J0jnoMI404,597,4.5,-,-,-
125288,sourcing_tripadvisor,sourcing_tripadvisor,Canzona,"Italian, Pizza, Mediterranean, European",,Croatia,VGO,Svearova 9,45.807823,15.988219,+385 1 4617 777,4.5,241,,,,Sun - Sat|12:00 PM - 11:00 PM,ChIJIZNIqlbWZUcRfGkkLfE4YH0,1244,4.6,-,-,-
125289,sourcing_tripadvisor,sourcing_tripadvisor,Duksa Pizza,"Italian, Pizza, European",,Croatia,VGO,Duknoviceva Ulica 4,45.822056,16.011675,+385 1 2334 556,4.5,543,,,,Sun|8:00 AM - 11:00 PM|Mon - Sat|7:00 AM - 11:00 PM,ChIJn0ptcbnXZUcRd2qQKGv1-yE,3436,4.6,-,-,-
125290,sourcing_tripadvisor,sourcing_tripadvisor,OXBO Urban Bar & Grill,,,Croatia,VGO,Ulica Grada Vukovara 269 a,45.801517,16.001554,+385 1 6001 914,4.5,214,,,,Mon - Fri|6:00 AM - 11:00 PM|Sat - Sun|6:30 AM - 11:00 PM,ChIJdSr7hUjWZUcR9dKjK9LzhWQ,162,4.5,-,-,-
125291,sourcing_tripadvisor,sourcing_tripadvisor,RougeMarin,"Bar, European",,Croatia,VGO,Ulica Frana Folnegovica 10,45.79805,16.006954,+385 1 6187 776,4,259,,,,Mon - Fri|11:00 AM - 11:00 PM|Sat|12:00 PM - 11:00 PM,ChIJC_xMBznWZUcRskSgwqbu4tg,1939,4.4,-,-,-
125292,sourcing_tripadvisor,sourcing_tripadvisor,Eggspress,"Cafe, European, Central European, Healthy",,Croatia,VGO,Amruseva 4,45.81155,15.979955,+385 95 720 0905,4.5,365,,,,Sun|8:00 AM - 3:00 PM|Tue - Sat|7:30 AM - 2:30 PM,ChIJL1mqR__WZUcRmSko7DkVV3o,842,4.5,-,-,-
125293,sourcing_tripadvisor,sourcing_tripadvisor,Restoran Naranca,"European, Croatian, Central European",,Croatia,VGO,Velika Cesta 78,45.73682,16.003361,+385 91 507 6709,5,1,,,,,ChIJs_NCOYnVZUcRwumMspmZjlI,123,4.3,-,-,-
125294,sourcing_tripadvisor,sourcing_tripadvisor,Le Mika,,,Croatia,VGO,Teslina Ul. 14,45.811325,15.975227,+385 91 444 0870,4.5,292,,,,Sun - Sat|12:00 PM - 11:00 PM,ChIJf7S4n_zWZUcRHBQ7t8Psgd8,327,4.5,-,-,-
125295,sourcing_tripadvisor,sourcing_tripadvisor,Gyoza Sake Bar,,,Croatia,VGO,Boshkoviceva Ulica 6,45.809578,15.980181,+385 1 5584 088,4.5,361,,,,Mon - Fri|12:00 PM - 11:00 PM|Sat|12:00 PM - 6:00 PM,ChIJNyODLv_WZUcRuFnc2g_uUjY,379,4.6,-,-,-
125296,sourcing_tripadvisor,sourcing_tripadvisor,Batak Grill Cvjetni,,,Croatia,VGO,Trg Petra Preradovica 6 Centar Cvjetni,45.812214,15.973184,+385 1 4833 370,4.5,540,,,,Sun - Sat|11:00 AM - 11:00 PM,ChIJe5zq4vzWZUcR95dS1OQ-YA0,1844,4.7,-,-,-
125297,sourcing_tripadvisor,sourcing_tripadvisor,Gallo,,,Croatia,VGO,"Hebrangova 34 Andije Hebranga 34, 10 000, Zagreb, Central Croatia",45.809261,15.973142,+385 1 4814 014,4.5,499,,,,Sun - Sat|12:00 PM - 11:00 PM,ChIJF7HknvvWZUcRlnk2DwagDas,353,4.6,-,-,-
125298,sourcing_tripadvisor,sourcing_tripadvisor,Noel,"Contemporary, Croatian, European",,Croatia,VGO,Ulica Popa Dukljanina 1,45.811077,15.988286,+385 95 560 6640,4.5,155,,,,Mon - Sat|12:00 PM - 2:00 AM,ChIJ6YHB8FTWZUcRVtizzodGlhA,463,4.6,-,-,-
125299,sourcing_tripadvisor,sourcing_tripadvisor,Sri Lankan Curry Bowl,,,Croatia,VGO,Tkalchiceva Ulica 44,45.81612800000001,15.976616,+385 1 5579 175,4.5,854,,,,Sun - Thu|11:00 AM - 11:00 PM|Fri - Sat|11:00 AM - 12:00 AM,ChIJxyKS9gLXZUcRFht1daFCSo4,1592,4.6,-,-,-
125300,sourcing_tripadvisor,sourcing_tripadvisor,Batak Grill,"Barbecue, European, Eastern European, Croatian, Central European, Grill",,Croatia,VGO,Lastovska Ulica 1a Savica,45.794411,15.992621,+385 1 4952 200,4.5,105,,,,,ChIJ75-7SEjWZUcRH84nChWWy9A,1027,4.6,-,-,-
125301,sourcing_tripadvisor,sourcing_tripadvisor,Vegehop,"European, International, Healthy",,Croatia,VGO,Vlaska ulica 79 Vlaska 79,45.814163,15.988081,+385 1 4649 400,4.5,218,,,,Mon - Fri|12:00 PM - 9:00 PM|Sat - Sun|12:00 PM - 8:00 PM,ChIJh7nKXjrUZUcRH714sUuSRn4,564,4.7,-,-,-
125302,sourcing_tripadvisor,sourcing_tripadvisor,Otto&Frank,"Cafe, European, Contemporary, Croatian, Central European",,Croatia,VGO,Tkalciceva 20,45.815075,15.976315,+385 1 4824 288,4.5,580,,,,Sun|9:00 AM - 10:00 PM|Mon - Thu|8:00 AM - 12:00 AM|Fri - Sat|8:00 AM - 1:00 AM,ChIJc6_vfALXZUcRcPqt7ONYNLM,1099,4.6,-,-,-
125303,sourcing_tripadvisor,sourcing_tripadvisor,Brewbites Zagreb,,,Croatia,VGO,Ulica Ljudevita Gaja 10,45.81102,15.976411,+385 1 4820 800,4.5,340,,,,Sun - Sat|12:00 PM - 12:00 AM,ChIJidcGIvzWZUcRUW68lsp-anQ,1605,4.6,-,-,-
125304,sourcing_tripadvisor,sourcing_tripadvisor,Zrno bio bistro,"European, Healthy",,Croatia,VGO,Meduliceva Ulica 20,45.811096,15.966525,+385 1 4847 540,4.5,539,,,,Mon - Sat|12:00 PM - 9:30 PM,ChIJsSSmeOTWZUcRmUkqYIe8B6s,866,4.6,-,-,-
125305,sourcing_tripadvisor,sourcing_tripadvisor,La Struk,Croatian,,Croatia,VGO,Skalinska Ul. 5,45.814896,15.976804,+385 1 4837 701,4.5,1787,,,,Sun|11:30 AM - 10:00 PM|Mon - Sat|11:00 AM - 10:00 PM,ChIJ6VE-egLXZUcRomv2xXXW5WU,2898,4.6,-,-,-
125306,sourcing_tripadvisor,sourcing_tripadvisor,Plac,,,Croatia,VGO,Dolac 2,45.813831,15.977285,+385 1 4876 761,4.5,991,,,,Sun|11:00 AM - 6:00 PM|Mon - Sat|9:00 AM - 11:00 PM,ChIJVYZc7f3WZUcRy6Dd1rlWm7w,857,4.5,-,-,-
125307,sourcing_tripadvisor,sourcing_tripadvisor,Restoran Lanterna na Dolcu,,,Croatia,VGO,Opatovina 31,45.815929,15.977325,+385 1 4819 009,4.5,1295,,,,Sun - Sat|4:00 PM - 11:00 PM,ChIJD7yOXALXZUcR7R3Ox_mVm3Y,384,4.4,-,-,-
125308,sourcing_tripadvisor,sourcing_tripadvisor,Savica Eatery,"International, European",,Croatia,VGO,Lastovska Ulica 38,45.791187,15.999146,+385 1 2985 658,4.5,34,,,,Mon - Fri|11:00 AM - 11:00 PM|Sat|12:00 PM - 11:00 PM,ChIJIYAwUhXWZUcR2lKOQWWCvNo,532,4.6,-,-,-
125309,sourcing_tripadvisor,sourcing_tripadvisor,Amelie,,,Croatia,VGO,Vlashka Ulica 6,45.814014,15.978862,+385 1 5583 360,4.5,858,,,,Sun - Sat|8:00 AM - 11:00 PM,ChIJg4H6Bv7WZUcRfABmSKqaloo,888,4.5,-,-,-
125310,sourcing_tripadvisor,sourcing_tripadvisor,Pod Zidom Bistro,,,Croatia,VGO,Pod Zidom 5,45.813923,15.978175,+385 99 325 3600,4.5,509,,,,Sun|12:00 PM - 11:00 PM|Tue - Sat|12:00 PM - 12:00 AM,ChIJp_GH-v3WZUcRuwvA9oHg4Lw,646,4.5,-,-,-
125311,sourcing_tripadvisor,sourcing_tripadvisor,Vincek Slasticarnica,Cafe,,Croatia,VGO,Ilica 18,45.813126,15.973199,+385 1 4833 612,4.5,636,,,,Mon - Sat|8:30 AM - 11:00 PM,ChIJhXIrPf3WZUcRxGvB8VGogXU,3615,4.5,-,-,-
125312,sourcing_tripadvisor,sourcing_tripadvisor,Bistro Fotic,"Mediterranean, European, Croatian, Central European, Contemporary",,Croatia,VGO,Gajeva Ulica 25,45.809673,15.976632,+385 1 4810 476,4.5,428,,,,Mon - Sat|8:00 AM - 11:00 PM,ChIJvwm4qv7WZUcRj8QyTYEi920,832,4.5,-,-,-
125313,sourcing_tripadvisor,sourcing_tripadvisor,The Cookie Factory,Cafe,,Croatia,VGO,Tkalciceva 21 Nemciceva 8,45.814915,15.976215,+385 1 5510 645,4.5,326,,,,Sun - Sat|9:00 AM - 11:00 PM,ChIJYVrxfQLXZUcRjpE86U594hk,1235,4.6,-,-,-
125314,sourcing_tripadvisor,sourcing_tripadvisor,Kod Vukusica,"Seafood, Mediterranean, European, Croatian, Central European",,Croatia,VGO,Slavonska Avenija,45.796551,16.01602,+385 91 201 9421,5,31,,,,Mon - Sat|10:00 AM - 5:00 PM,ChIJreuoRZx4ZkcRN0tF93GAJkk,1153,4.8,-,-,-
125315,sourcing_tripadvisor,sourcing_tripadvisor,Rocket Burger Cafe,,,Croatia,VGO,Tkalciceva 50,45.81636,15.976545,+385 1 4845 386,4.5,628,,,,Sun - Sat|11:30 AM - 11:00 PM,ChIJUylg9gLXZUcRb24Aze0HPG0,1011,4.5,-,-,-
125316,sourcing_tripadvisor,sourcing_tripadvisor,Dubravkin Put,"Mediterranean, European, Croatian, Central European",,Croatia,VGO,Dubravkin Put 2,45.818512,15.973134,+385 1 4834 975,4.5,329,,,,,ChIJlSm5wRzXZUcRhoITnFKwG08,1070,4.7,-,-,-
125317,sourcing_tripadvisor,sourcing_tripadvisor,Namaste India,Indian,,Croatia,VGO,Selska Cesta 217,45.786804,15.949535,+385 1 6264 458,4.5,97,,,,Sun|12:00 AM - 10:00 PM|Mon|2:00 PM - 11:00 PM|Tue - Sat|12:00 AM - 11:00 PM,ChIJA1jnNZXXZUcRga2YRU1PzfQ,725,4.7,-,-,-
125318,sourcing_tripadvisor,sourcing_tripadvisor,Purger,,,Croatia,VGO,Petrinjska Ulica 33,45.810059,15.980317,+385 1 4810 713,4,537,,,,,ChIJdfoInL_WZUcRyVp8QKZtfjQ,364,4.6,-,-,-
125319,sourcing_tripadvisor,sourcing_tripadvisor,Submarine Burger Frankopanska,"American, Bar, Fast Food",,Croatia,VGO,Frankopanska Ulica 11,45.811985,15.969497,+385 1 4831 500,4.5,530,,,,Sun|1:00 PM - 9:00 PM|Mon - Thu|11:00 AM - 11:00 PM|Fri - Sat|11:00 AM - 12:00 AM,ChIJk-6aP-PWZUcRbQJV7j8b4y0,2436,4.6,-,-,-
125320,sourcing_tripadvisor,sourcing_tripadvisor,Melt,"Cafe, Healthy, Croatian",,Croatia,VGO,Ulica Pavla Radica 3A,45.813774,15.975843,,4.5,38,,,,Sun|9:00 AM - 5:00 PM|Mon - Sat|9:00 AM - 11:00 PM,ChIJebrujTfXZUcRvW_iFfAfjL4,401,4.6,-,-,-
